TEXT_TWEET,SENTIMENT
La neta estoy bien pendejo,0
@ignaciadepano Si no entramos en detalles estoy mejor que ayer. Espero y deseo que tu también lo estés.,0
"@ThorGodTrueno Se encogió de hombros.
—No importa de dónde venga, lo importante es que ahora tengo familia y ya no estoy sola.",0
"@ThxStarlord —Es verdad —dijo sin apartar la vista del espectáculo—. Quizá algún día lo entienda un poquito más, pero por ahora estoy bien. A veces me siento rara porque tengo la sensación de que hay cosas que entienden los que me rodean y yo no, pero aparte de eso soy feliz.",0
"@Bxbytree —Sí, estoy bien, tranquilo —sonrió y comió con más cuidado—. ¿Quieres que demos una vuelta por la nave?",0
"@SpideyNeighbor A mí sí, ahora estoy mejor, he aprendido muchas cosas.",0
"@toptcena La verdad es que se agradece, llevo casi un año en silencio intentando hacer ver a los demás que estoy bien pero a veces exploto..",0
"@Tumichiquitita Yo tengo un abracito en mi corazón para ti. Hoy fue un día difícil en medio de una temporada complicada, pero aún así mereces mimos y atenciones por tu cumpleaños. Gracias por existir. https://t.co/jT96NkQ3Dl",0
"@JuanaLaLocaRad ¡Felicidades, querida! Que tengas un día lleno de risas y a la mano tu gente. Muchas gracias por existir. https://t.co/ujrnGsAf0q",0
"@ternuraradical No ofrecen ayuda, pero qué tal se arrastran para amamantar colores. HÍJOLE, ESTOY BIEN ENTRIPADA Y DERRAMO BILIS.",0
"Estoy bien contenta, ayer nos sumamos para que el dibujo de Sara fuera el ganador. Muchísimas gracias, compas. Las Tqm. https://t.co/gkfDVWi3JT",0
"Agradezco a todas y todos quienes me han regalado lindas palabras de consuelo. No estoy bien e imagino que no estaré bien en mucho tiempo, pero sus palabras me dan calorcito. El cariño es recíproco. Gracias.",0
"@Akisuki Hay días así. No sé por qué proceso atravieses pero te mando cariños y gatitos, querida Akisuki. Resistamos. https://t.co/ugintLicXb",0
"@DarinaSilver @brisaruch Yo estoy bien preocupadísima por las/os adolescentes, cómo van a frenar sus ansias de intercambiar babas cuando a esa edad cambias de ligue como de chones. No es muy de género, pero es algo que hace falta exponer, más con “La nueva normalidad” pisándonos los talones.",0
"Estoy bien orgullosa y con muchas ganas de llorar.
El ver a tantas personas aplaudiendo, gritando y cantando las canciones de ambos, se lo merecen mucho ♥",0
"No puedo, estoy bien picada y es la quinta vez que lo veo ajdjakdba xd

#EstrenoECNSE",0
"@los_aristemos @osoriojua @maxwoodside @AtaSarmi @AlvaroCueva Esooooo vamos con todoooo♥
La vamos a romper como siempre y no solo hoy sino todos los días, estoy bien orgullosa.
Cada vez falta menos!♥

#EstrenoECNSE 
#ElCorazonNuncaSeEquivoca",0
"Hoy Aristemo regresa a la tv, estoy bien felipe y con tenis, ya hacía falta 

#EstrenoECNSE",0
@Erayna_ pero me haría ilusión tener otro gatete que le hiciese compañía 🥺 sigo teniendo muchos bichos y ALERGIA A LOS GATOS así que estoy bien tho lol,0
"@SII_Chile He llamado 3 veces a SII, no tienen respuesta porque me dicen que estoy bien que no entienden la negativa a devolución, mande un correo, y no tengo respuesta, llame a tesorería, y me dicen que ustedes tienen que verlo, pero llevo 1 semana esperando respuesta y nada.",0
"@pablosimonetti @correoschile Chucha, no soy el único. 😅",0
"#NuncaFuimosSolo11
Muchas gracias por acompañarnos una vez más. Este nuevo campeonato lo ganamos juntos! 💙 https://t.co/wG91tLaWEo",0
"¡¡ Felicidades, Federico !! Infinitas gracias por existir. #lorca #FedericoGarciaLorca https://t.co/2wbWXkII7G",0
"@Nee_Pendragon Gracias bonicura &lt;3 en verdad creo que hasta estoy mejor XD me cuido más, desde luego",0
"@SonReflexiones:Admiro a las personas que con el corazón roto y lleno de problemas, pueden levantar su mirada, sonreír y decir: ""estoy bien""",0
"Ctm, me odio, sí, sí estoy bien pinche aburrida https://t.co/vv3JMoAu6n",0
Cuándo ya estoy bien castrada y quiero que la gente se calle https://t.co/6l9VHaSx05,0
Si estoy bien loca,0
JAJAJA si estoy bien pendeja,0
@Guarromantico_ @djraul17 @djraul17 : si hablo cuando estoy bien pedo.,0
Si estoy bien feliz con mis aretes,0
Pero obvio que no soy feliz ni estoy bien https://t.co/Ynp6Vl5CY1,0
Ya quiero llegar a esa parte de mi vida en la que estoy bien mamasita 🤕,0
"Estoy bien triste porque aún no sé ni dónde pasaré navidad, mi familia ya no se organiza ni emociona cómo antes 😔😔😔",0
Estaba bien emocionada por pedir ropa por internet pero ahora estoy bien desesperada porque ya llegue 😩,0
Sí estoy bien estupida y se me olvidó la contraseña de mi otro tt 🤠,0
Díganme que no soy el único que le agarran esos momentos depresivos de la nada y se ponen a pensar millones de cosas.,0
Yo por ti dije “estoy bien” cuando no lo estaba.,0
"Me representa esta vaina 👇Cosita!

Quedamos en nunca volver a hablar
Sé que no debo molestarte
Tal vez parece que estoy bien
Pero no es cierto🎶 🎶 🎶
Juanes, Christian Nodal - Tequila 
https://t.co/6hdPu2QaP1 vía @YouTube",0
"Señor Jesús, gracias por estar siempre a mi lado. Contigo, no tengo nada que temer.",0
"Que felicidad me dio recibir el mensaje de mi madrina diciéndome ""Ya estoy en casa mi princesita estoy bien""❤
Para el que no sabe mi madrina es enfermera y esta cuidando la salud de todos los San Martinianos👏",0
"Gracias compañero por esa humildad que tu gran persona destella. Gracias por estar junto al pueblo y por tenernos siempre en cuenta, siempre presentes. 
Desde nuestro lugar, nosotros, no te desfalleceremos.
#TodosUnidos ☀️ #MauroIntendente ❤ #HayFuturoParaVos 🇦🇷 https://t.co/Wg91yYNOWv",0
Dormí una siesta como de 4hs y sigo con sueño. Bien por mí,0
"Si, estoy bien. Gracias por preguntar.",0
Ameeeeego dormí una siesta de 3hs. Eso no sucedía hace mucho,0
Me dormí una siesta de tres días más o menos. Que dia es? Ya es año nuevo?,0
"- Gracias por existir

- ...

- Te quiero...

- ...

- Yo también.

#SiempreDeFrenteConClara",0
Ahora q estoy bien quiere volver,0
"Sanguchitos de miga con una coka de vidrio, ahora si estoy bien",0
@llamaajose Estoy bien baby thank you,0
"Clarita se fue con una prima por un café, pero antes de que se fuera le dije que me la mamara, y aquí estoy bien relajada escribiéndoles.",0
"Cuando pienso en vacaciones, pienso en comida, sexo y drogas ¿estoy bien? 😛😂",0
Mi lugar favorito en el mundo soy yo cuando estoy bien conmigo misma 🥰,0
"Me baile 100 veces hoy la canción cantando ""COBERTURA"" en lugar de "" Con altura"" y después presumo de que estoy bien la cabeza",0
"Los Fiscales deberán instar la medida cautelar de desalojo inmediato, para restituir la posesión al propietario, por afectar a un derecho fundamental (art. 18 CE, inviolabilidad del domicilio)

FIN
Gracias por leer",0
"Hoy es día +26, casi casi un mes después de mi #autotrasplante. Hacía mucho que no pasaba por aquí y mis #YoMeCuro estaban preocupados. Todo va bien, muy despacio y con una recuperación que va a ser larga pero estoy bien, cada día un poco más fuerte y sintiéndome mejor.",0
Estoy bien wey? Estoy bien wey 🤣🤣🤣🤣,0
"La chica del buffet siempre me trata re lindo, a veces me dice ""ay que lindo que te queda tal cosa"" o cuando me ve cansada me pregunta si estoy bien creo k me la wa chapar (?",0
Anoche creo que me clave los 20 caps de popstars al hilo me parece que no estoy bien mentalmente,0
"#SiSePuedeTucuman
Gracias tucuman querido ,gracias por estar y gritar que si se puede
Vamos que la damos vuelta juntos https://t.co/23IWFjkqMg",0
Aunque callado estoy mejor,0
"No, no estoy bien",0
"Pues así de que estoy bien bien bien, pues no, pero todo bien",0
"@Brandhy_ Una bien culera, estoy bien cansado, me duele todo, no puedo con mi vida",0
"Estoy desmoronándome poquito a poquito y nadie se da cuenta, porque siempre “estoy bien”",0
si mi cabello está bien yo estoy bien,0
Desde que silencie par de historias estoy mejor jajajaja hay gente que abusa.,0
"Si yo estoy bien, todos los míos tambien, esto es así.",0
@Moni_mumm Tengo que trabajar la autoestima amiga... es parte de ..ser un tipo seguro....en eso estoy... es parte de un trabajo completo en mi... pero voy progresando... estoy mejor..,0
"@YiyitaRi Jajja.. bueno, al menos en la foto si hay parecido.. no sé si en vivo será lo mismo.. jajja... y si no soy el único que lo dice algo hay",0
Para cerrar @ntvgoficial terminó con #NoEraCierto en el concierto que grabaron desde su estudio en Montevideo. ¡Gracias por acompañarnos! https://t.co/cuSBgB3tSV,0
Gracias por existir twitter,0
Estoy mejor así,0
"@matiicastro gracias por leer y por esas palabras, colega 💜",0
ALERTA TUITER» Acabamos de llegar al medio millón de seguidores. ¡Muchas gracias por leernos!,0
"Ya estoy bien gordo, alv.",0
"@Alfremartinezz Es que si Messi hubiese sacado un comunicado tan simple como “no estoy bien y quiero irme” creo que todos estaríamos de su lado, pero esto que nos está haciendo no es justo.. muchos hemos hecho cosas muy locas por verle jugar como para que ahora este sea el trato que recibimos.",0
"78. Jajaajaja wex me encantó como nos hablamos en un momento en el que ambos andábamos pasando por crisis jajaajaja gracias por estar ahí, te me haces una niña muy cool, trabajadora y con buen sentido del humor, ya saca el amongos",0
"22. 4 años, curiosa la forma en que coincidimos pero muy oportuna, gracias por estar en momentos en los que me he sentido muy abajo, compartes muy buenas canciones y pelis, eres una persona muy inteligente y madura, si algo tienes para dar a tus seres cercanos es cariño y ...",0
Estoy orgullosa y feliz de quien soy y estoy mejorando cada día 🖤 https://t.co/XFjMgTareA,0
"@JorgeDLosRios1 Tienes razón hermano, se siente de la ptm que te pasen la voz así, ya estoy mejorando felizmente",0
"Fueron dos meses largos de descanso médico pero ya mañaba se vuelve al trabajo, ya era hora.

Aún no estoy bien del todo, pero con las terapias pasará! A empezar de otra vez! 💪

Pd: Clausura volvemos con fuerza a Matute.

#ArribaALIANZA",0
"Entrada sur para el domingo! Alguien?? 

PD: Ya estoy mejor pero porsiacaso ...",0
"@geniusxTStark @Deliah_Rojar . Tony, Deliah. Deliah, Tony. Estoy bien cuidado. ¿Me vas a dejar tranquilo?",0
"@pgr_1976 @mserafinp @MatesStEsteve @InesArrimadas Comemos independentismo, cenamos independentismo, las tv, los parques, las calles, etc. Y tenemos que callar. Mientras se habla de los no indepes como si fuesemos garrulos retrasados y os tuviesemos que dar las gracias por estar en Catalunya. Ojo, aun siendo catalanes.",0
Neme “Gracias por estar con nosotros y disfrutemos sin llorar” https://t.co/GAVhsQFY2Z,0
"Hoy celebro un año más de vida de un ser maravilloso,de mi otra mitad, de mi mejor amigo y mi amor. Te amo infinito, mi amor, GRACIAS POR EXISTIR @osmonpra https://t.co/2gKComfcgS",0
A veces pienso que efectivamente estoy bien pendeja jajjajaj,0
"Mi novia es una chingona la neta, estoy bien orgullosa de poder ser su acompañante de vida y para todo",0
"No me entiendo, estoy bien, me rio, me divierto, pero en el fondo siento un vacío.",0
gracias por existir,0
Porque estoy bien pendejo?,0
"@Manu_1098 @Jurjo2 No, gracias. Estoy bien asi",0
Os vendo una cara que hace pensar que estoy bien,0
"@paaulaespi @daniresua_ @iagofrv @claaudiagarciar Vale, ya estoy mejor https://t.co/fODTqX5F4F",0
"Creo que te amo, gracias por existir. https://t.co/ENhTX1l9eR",0
Me gusta pensar que no está todo perdido aunque lo esté.,0
Y como seguir fingiendo que estoy bien?,0
"Liliana Cano 
Gracias por tanto amor mi osa preciosa...
Gracias por estar en cada proceso... Te amo te amo te amo te amo",0
"Acabo de irme del estudio por 20d. Asu, de verdad todos me abrazaron despidiéndose. 

Los extrañare un q. 

Mi jefe casi llora creo 😪😪😢",0
Lo peor es que estoy bien con Sandro solo estoy en pleno remix xddd,0
Estoy donde estoy y estoy bien.,0
me intento convencer de que estoy bien,0
no sé lo que quiero pero estoy bien así,0
"@SJBaker0604 Era un cachondeo, pero algo quedado algo feo por el corrector😅. Sorry",0
"@estrellagalicia gracias por existir en serio, me das la vida.",0
Me he mamao los 3 en Ponce flow San Andreas pero estoy bien David https://t.co/jWRlc5B7Dm,0
"no voy esperar mas a nadie, quien tenga que venir vendrá, sino, déjenme así, que estoy bien.",0
"Eso que tú me das
es mucho más de lo que pido,
todo lo que me das
es lo que ahora necesito.

Por todo lo que me das
te estaré siempre agradecido.

Así que, gracias por estar,
por tu amistad y compañía,
eres lo mejor
que me ha dado la vida.

DEP #PauDonés

https://t.co/cuueFvZtB5",0
Gracias por existir https://t.co/yhM1tK09mS,0
@mjabril28 gracias por acompañarnos,0
Me dormí una siesta y me desperté echo mierda 😔,0
Si tú existieras ahora mismo no estoy bien lo siento,0
"Eres una gran estrella @officialfey, gracias por acompañarnos en los #PremiosEres, tu trayectoria es leyenda 😍 https://t.co/v6VVfVybam",0
. @DulceMaria muy guapa ya en la #AlfombraRoja de los #PremiosEres ¡Gracias por acompañarnos! 🕹🙌 https://t.co/xbTLdwCu2x,0
Las fotos de Eva no estoy bien,0
ok no estoy bien https://t.co/hGdLL5y6lr,0
"Muy pero muuuuy buenos diasss!!🌞!! @MarcoASolis No cabe duda que tu música levanta anima me llena de energías!!! Mientras entreno🏋️‍♀️ en casa me acompañas ...Por amor a MORELIA!! Por supuesto 
#MasUnidosQueNunca 
#YoMeQuedoEnCasa 
Desde Chaco 🇦🇷
GRACIAS POR ESTAR AQUÍ ❤ https://t.co/vio4w9aJYE",0
"Si los míos están bien, yo estoy bien 👍🏾",0
"Si los míos están bien, yo estoy bien 🙏🏾",0
"Hoy estaba con el traumato suturando a un paciente y justo lo llama la esposa preocupada 
- ""hola negrita sisi estoy bien, sólo me corté un dedo... Estoy bien, no que si Doctor?""

Dr- ""y si, si lo amabas con los 10 dedos con 9 seguro también, chau señora"".",0
"Que feo estar con la angustia de esperar un ""ya llegue, estoy bien"".",0
"Mil gracias por estar en el directo, ha sido la polla, mañana lo resubo

Grandes❤️❤️❤️",0
Por favor díganme que no soy el único quien ha estado escuchando Hawái todo el día.,0
@karlasaldanav @_YadiraMedina_ No soy el único ves karla 😬,0
"Amigo feliz cumple años gracias por estar siempre para mi, por tus consejos, tus palabras, por aguantarme, por acompañarme a todos lados jajajajaja que cumplas muchísimos años más, tequierooo mil ❤️ @luislopezed https://t.co/3E8dLnEoT3",0
"No soy el único del problema con @GNPSeguros ya varia gente me a contactado para decirme el mal actuar de los abogados de la aseguradora.

Por favo Rt 

ojo aquí @Reforma @Excelsior @El_Universal_Mx @AztecaNoticias @elsolde_mexico",0
"“Estoy en junta” more like “estoy bien pacheco otra vez haciendo nada” 
Que no les de miedo decir la verdad amigues",0
Sinceramente estoy mejor https://t.co/XDR4v7R1ha,0
"amixes proamlo ¿poooooooor? 
Es que si me queda muy claro porque estaban en contra de los gobiernos anteriores, pero esta vez no les entiendo, supongo estoy bien pendeja, explíquenme pues!!!",0
Díganme que no soy el único que ve a Lucas Vázquez en la 2da foto https://t.co/J8HLKYQY9p,0
Díganme que no soy el único por favor https://t.co/SOQH07aRWK,0
"@GreciaaOchoa Desde hace un tiempo, entonces, dejamos de prestar atención a cómo verdaderamente estamos, por tal disonancia cognitiva acerca de nuestro estado de ánimo en cuanto lo que se vive en realidad. ""Obviamente estamos mal. Pero, particularmente en este segundo, estoy bien, ¿y tú?"".",0
@mpvann___ Nono x suerte estoy bien y tú,0
"@mpvann___ Digo nada en un programa ahí la esposa reveló que mientras estuvieron separados estuvo con otra persona (es justo, I guess). Y nada. Todo de había salido de control porque no vi la noticia completa y ya estoy bien gracias por preguntar",0
"Sé que es conciso y podría ahondar mucho más. Pero, si les parece relevante, bueno y útil, les agradezco si lo comparten.

Gracias por estar aquí. https://t.co/2GRdqyigg3",0
¡Gracias por leer!,0
"Porque yo sé que si no hago nada me voy a arrepentir cada día de mi vida y no podré descansar en paz después de que muera.

Este es el sentido que he decidido darle a mi vida y estoy buscando personas con uno igual.

Sé que no soy el único y lo he sabido siempre.

Nos encontraré.",0
Cuántas veces puedo verle una historia por día yo creo que con mil estoy bien,0
"Me dormí una siesta de 3 hs, creo que los dos primeros días de facu me mataron",0
"Wacho me dormí una siesta y recién me levanto, ustedes todo bien?",0
"Me dormí una siesta y soñé que iba a la facu y me decían que tenía que dar un final de anatomía, esos traumas amiga",0
"¿No les pasa que ven videos del Matador y automáticamente dicen: ""el mejor delantero que vi en mi vida...""? Díganme que no soy el único #VamosLaU https://t.co/Td5GyheSRY vía @YouTube",0
"¿Díganme que no soy el único que les gusta los estadios DE FÚTBOL con pista de recortan? Estadios feos, y el Morumbí, la cago #VamosChile",0
"Últimamente no estoy bien, me deprimo muy fácilmente.",0
"Esas morras que juran tener la relación perfecta y tienen los cuernos más puestos que un alce, son las más bulleables. Gracias por existir.",0
Estoy bien abuuuuuuuuuuuuuuuurrida parceritos&lt;3,0
"Si vamos a pelear con el Don por los créditos (estoy bien pinche segura que el viejito no va a poner a Niko) yo digo que lo hagamos desde ahorita, el chamaco no se parte la madre para que no lo reconozcan",0
"Díganme que no soy el único al que no le agrada :/
#PremiosMTVMIAW
#MTVLAPAREJAARISTEMO
#MTVLAFANDOMARISTEMOFANS https://t.co/6uOzktDEZX",0
"#Destacadas l “Estoy bien de salud”, expuso #AMLO tras positivo de #COVID19 de #ZoéRobledo. 
Los funcionarios estuvieron juntos la semana pasada, en varias ocasiones. ➡️ https://t.co/jYFQ6a2NIQ https://t.co/9ZXcSTa2eH",0
"ÉPICO! 
LLAMO A LEO MESSI Y LE DOY LAS GRACIAS POR EXISTIR!

ME ATIENDE Y HABLAMOS DE SU RELACIÓN CON BARTOMEU Y DE SU FUTURO!
DEJAD TODO Y ESCUCHAD ESTO!
(Parte 1 de 2) https://t.co/g7OSNvs2c7",0
Penalti. Gracias por leer mi historia https://t.co/XpY8w74ndZ,0
No definitivamente no lo estoy mejorando https://t.co/YEJzYGrkLG,0
Gracias por existir https://t.co/AGnVeiRJ0Z,0
¡HOY CUMPLIMOS UN AÑO HACIENDO CONVERGENCIA EN LU2! Gracias por acompañarnos. @QuiqueIommi @lucianodelgado1 @FernandoQuiroga @obrequepablo @maacalopez97 https://t.co/UKnonKJPu7,0
Iniesta gracias por existir y mil gracias por jugar en el FC Barcelona.,0
Don Andrés Iniesta Lujan gracias por existir,0
"Termine de cenar, me tomé un té y ahora voy a tomarme una birra mientras leo la carta astral que bien",0
"Este es el resultado del live Mís amores, gracias por acompañarme 😉 #peluca disponible 🤩 #yudelkastore  #wigseller #wigs https://t.co/fdUM4GjmvT",0
No estoy bien https://t.co/6yEyfL4s01,0
"@JorgeF103 Por qué regalón? Jajaja 
Me duele la mandíbula pero estoy mejor jaja",0
"@DavidCasares7 No lo sé David hermano, esta gente me están rayando de locos. La mayoría los ve rosas pero yo nose donde ven ese zapato rosa. Menos mal que no soy el único loco",0
Seguro no soy el único que se lo pregunta todo el tiempo el donde están los que dijeron que iban a estar siempre,0
Por favor díganme que no soy el único que lo ama https://t.co/0ebLvGPa5h,0
@sangui0410 Yo estoy bien malo no sé me quiere bajar lo tieso de mi berga,0
la sofia dos por tres me pregunta si me pasa algo o si estoy bien y no entiendo nada jajajaj,0
Es normal tener los pies Tan congelados? Quiero creer que no soy el único,0
"pues en lo personal yo hace mucho tiempo que estoy bien con mi orientación sexual, pero por otras cosas había estado demasiado deprimida, se puede decir que me devolvió las ganas de vivir ¿?

VOTA POR ARISTEMO 
#PremiosMTVMiaw⁠ ⁠
#MTVLAPAREJAARISTEMO 
#MTVLAFANDOMARISTEMOFANS https://t.co/bXpkzeuZV0",0
"AHORA SÍ YA ESTOY BIEN CANUTEADA

#AristemoGlaadAwards https://t.co/Fh60gpBGZT",0
"Tranquilo na muchachos... aún no está todo perdido en el torneo Clausura, quedan 2 fechas más por perder.",0
Gracias por existir. Gracias por tanto. Te amo. Te amo. Te amo. http://t.co/K4mwM4DLIg,0
Muchas gracias a todos por los mensajes de apoyo ! Estoy bien ya estoy consiente voy a estar 24 hs en observación .,0
"#1500 seguidores en Twitter MUCHAS GRACIAS por leer, debatir, construir y compartir #educaciónsocial https://t.co/itrAvjlwFw",0
Sesiones de sensibilización para voluntariado con alumnos de Educación Social @buacoge  @UBUEstudiantes  @platabur Gracias por acompañarnos! https://t.co/ndw59QvpfT,0
"@sumito_uwu @Sig03_7v7 Estoy bien así, pero muchas gracias señorito Jaime Altozano",0
"Estoy bien, no preocuparse https://t.co/G78qoCNcHM",0
"Se dirigen a nosotras por separado, nos preguntan ""qué ha pasado?"" También si estoy bien?, yo intentando mantener la calma, y flipando a la vez, según íbamos hacia la ambulancia, les conté un chiste del que ya no me acuerdo porque no soportaba la situación",0
"00:00 @Joxis_21 te amo un montón precioso, eres el mejor gracias por estar conmigo siempre eres increíble y para mi perfecto, gracias por todo ❤❤ https://t.co/5eYqfsqAMZ",0
"Esto es hermoso. No soy el único, pero a partir de hoy y para siempre; hincha del Leeds. https://t.co/0TQs9gUIDu",0
"@CarlossAlvarez Estoy trabajando pero gracias por estar pendiente, ya hay que darle chance a Militao",0
@CarlossAlvarez Y lee las redes mira los programas no soy el único que piensa así los que si ven los partidos y leen mas que marca y as piensan igual,0
cuando estoy bien pedo ya jajakakak https://t.co/jvNiZGdxEW,0
Si estoy bien idiota.,0
"@blythe_club Pues yo sí que se las doy

Gracias por estar y Viva la Guardia Civil!",0
Im ok..... Family..... Estoy bien familia..... https://t.co/gBzRGB7C5L,0
No soy el único en el mundo...... https://t.co/bxAUZzU5gD,0
@masqueuncoach No soy el único..... https://t.co/KlX51zPcC5,0
"@Rubilaxzx Gracias, estoy bien https://t.co/SvTC0VdBoN",0
@JellySyk3s Estoy bien,0
"Perdonen por mi forma de pensar, a veces estoy bien y otras estoy mal",0
A veces estoy bien y a veces estoy mal,0
"Guns N' Roses - Patience: Derramo una lágrima, por que te extraño. Todavía estoy bien como para sonreír. Te pienso cada día.",0
"Bienvenido a #SanAndres presidente José Luis Rodríguez Zapatero. Gracias por acompañarnos en nuestro

 #CaminoParaSanAndres 
#ElSanAndrésQueQuieres 
#HazQuePaseDeNuevo https://t.co/P11KGnCtZg",0
"A la bandita chida de siempre, gracias por estar ahí @Sebas721 @xespinosa @GANC10GUS7 @ed_santillan22 @Eldiego_go @rodrigooar_1",0
"@linopiquito tranquii estoy bien, solo bastante estresada por la facultad",0
"LO HERMOSA QUE ES, LO MUCHO QUE EXTRAÑABA VERLA Y LA MANERA EN QUE ME ALEGRA LA VIDA TE AMO MI REINA GRACIAS POR EXISTIR https://t.co/cjXBibDNeR",0
Perdí mi libretita de recetas secretas de abuelas y madres de todos mis conocidos. Estoy bien triste.,0
@LilyHuangHu Estoy bien preocupado,0
"“Estoy bien, estoy en una nueva mierda...”
-Taylor Swift",0
"“Estoy bien, estoy en una nueva mierda
He estado diciendo ""Sí"" en lugar de ""No""
Pensé que te vi en la parada de autobús, aunque no lo hice...”
- Taylor Swift
#Folklore",0
No estoy sola pero m siento sola,0
"Me acuerdo tan bien de cada  detalle (insignificante), ya sean fechas, mensajes, momentos concretos, comentarios o gestos, que cuando me dispongo a contar o surge hablar de algo pasado con alguien pues parezco una psicópata, pero estoy bien solo soy demasiado observadora/atenta(:",0
@of___jesus estoy bien molesto,0
casi no estoy mirando tbh pq estoy bien desmotivau con la falta de gente y el estar solo ahi trepau,0
@angelalfonso_ jajajajajajajaja its bound to go up at some point 😭 yo estoy bien con que suba a $1 pero si quiere seguirlo por ahi pa abajo 👀,0
mi tio se va dos meses pa España y estoy bien fucking feliz,0
@Dominic_Belicot Yo estoy bien mi amor. No te preocupes tanto,0
@Dominic_Belicot Yo estoy bien ahora mismo,0
"@Dominic_Belicot Estoy bien amor, puedes ir con ellos",0
@Dominic_Belicot Estoy bien amor. Estamos bien *Acaricio mi vientre*,0
"@Dominic_Belicot Estoy bien amor, no te preocupes",0
@Dominic_Belicot Lo sé amor pero estoy bien,0
@Dominic_Belicot No te preocupes tanto por mí cielo. Estoy bien,0
@Dominic_Belicot Estoy bien amor. Ahora vamos,0
"@Dominic_Belicot No amor, estoy bien. ¿Por qué tan alterado?",0
@Dominic_Belicot Estoy bien cielo. Cuando lleguemos me sentaré mientras pides la comida,0
"@Dominic_Belicot No amor, estoy bien. No me va a pasar nada cielo",0
@Dominic_Belicot Estoy bien amor,0
@Dominic_Belicot Estoy bien y la niña no está tirando de mí,0
@Dominic_Belicot Yo estoy bien aquí cielo,0
"estoy en el aeropuerto camino a hacer mi primer tour como músico de sesión, parece que no, pero estoy bien emocionado",0
"disculpa, es que estoy bien guapo",0
"Yo se de antemano que estoy bien puños, pero para seguirle el paso a esto del twitter, si que me se lucir ca', honores a los que si le saben",0
"“Sigo siendo el mismo, lo único que ahora estoy mejor que antes”",0
"Leer que Binotto dice:

""Yo no trabajo en Ferrari, yo vivo en Ferrari""

Es la primera vez que puedo decir que le creo a un Jefe de equipo de la Fórmula 1

Si algo queda claro es Binotto no trabaja en Ferrari...

#F1 #Formula1 https://t.co/ScJeAAvy7c",0
"Me encantan las fases de ascenso. Cojo un partido, me hago de un equipo y os juro que sufro como si fuera el mío. Sé que no estoy bien",0
"@renacova Aquí nomas no nos vamos a saludar y ya, gracias por existir la gloriosa #LigaMX",0
@AlddanaGaggero Es bueno saber q no estoy sola en esto jajajajajaj,0
"Era de sonreír
cuando por dentro lloraba.
Era de ""estoy bien, gracias""
cuando su vida no acertaba.
Era.
Hasta que se enamoró
de sí misma.",0
@realDonaldTrump @UNIONEUROPEA @marcorubio @jguaido @VP @SecPompeo @ONU_es @OEA_oficial  gracias por estar con el circo  montado que desgracia y como se burlaron de nosotros los venezolanos  que desgracia como me dan la razón  al ser  controlados por la nueva ORDEN MUNDIAL https://t.co/jC213oqpng,0
"Sopita de nopales con chile guajillo, gracias por existir. Y gracias por saberme tan delicioso.",0
"Gracias por existir, súper pomadas para raspones y heridas ❤️",0
Estoy bien wey. No sé cómo compartir una publicación de instagram en mis stories ):,0
"Ay, ya llegue a mi trabajo y estoy bien emputada.",0
Siempre que me piden que “les venda un cigarro” lo regalo. Ahora que estoy bien pobre no me puedo dar esos lujos.,0
"Está bien chido arreglarse, verse al espejo o tomarse una foto y decir:
¡Oye, pero sí estoy bien bonita!",0
"@VTRChile @Luis_AcevedoP Miente miente que algo queda. Yo no tengo ninguno de esos 7 canales HBO, solo me quitaron el Universal y pusieron Comedy xd!",0
"@vazquez99_a @ClutchTimeArg ""hoy vende la moda, ZION es eso, NO HA GANADO UNA FINAL AÚN""

MIENTE MIENTE QUE ALGO QUEDA.",0
Miente miente que algo queda. https://t.co/n8yAlJ3Lsv,0
@ministeriosalud Miente miente que algo queda.,0
hoy salí a caminar... para encontrar una panadería que venda donas,0
"Entre más trasnochado estoy mejor tweeteo, que va ni es cierto. Más entro en delirios.",0
@NickieMousee Jajajajaj y yo soy grande y tú pequeña yo estoy bien y tú estás mal yo soy listo y tú tonta,0
Jueputa no soy el único que lo piensa... https://t.co/2pg8WIOEls,0
"Yo me mato 2 horas diarias,5 días a la semana en el gym, como bien, y no tengo un cuerpazo. Mientras hay maes que comen Mc todos los días y no corren ni las cortinas y están riquísimas. Ugh, cólera. Pero bueno, por lo menos yo estoy bien saludable 🤷🏽‍♀️😂",0
Estoy bien hasta la madre de Toñito plebes https://t.co/ON8VVt126e,0
"Hoy cumple años el amor de mi vida, tengo tanto que agradecerte. Las alegrías y el sufrimiento siempre serán parte de una relación. Te amare toda mi vida @Chivas, gracias por existir! #Feliz114 😍 https://t.co/84gQRdoXfS",0
"Cuentas y personajes “Haters” vs Chivas, Chicharito, Pulido, Vega y todo lo demás, son una necesidad básica para lo realmente importante. Gracias por existir, porque sin ellos los GRANDES se desvanecen y desaparecen 😎.",0
"Amo a mis Amigas y a mi novio, son de oro! Gracias por estar en el momento más difícil ❤",0
"Si busca problemas,pues no le corro, yo estoy bien loco, bien psyco desde morro",0
Raza estoy bien enamorado de mi novia🥰😍,0
"@Don_Concho Te amo, gracias por existir y por ayudarme a mejorar en muchos aspectos",0
"Ahora voy a conocer a los suegros, ya quiero ver que le dicen a mi novia, xq tengo tatuado una lagartija animada con pijama que tiene alas JAJAJAJA ptm estoy bien nervioso,chale",0
